	R0168	R0169	R0171	R0187	R0189	R0190	R0318	R0320	R0322	R0330	R0332	R0334	R0420	R0422	R0424	R0426	R0428	R0430
ENSG00000116786	7.26814471540991	6.88045285026333	7.2858164208564	7.13219215302687	7.14508877024618	7.1215456592278	6.51512564536833	6.95628508454196	6.99038190332694	7.28522349229693	7.20169932608793	6.90091380943011	7.66474574259737	7.58648910288475	7.77238973129867	8.0748527029013	7.33239629505133	7.99517780518288
ENSG00000176022	5.702736556296	5.99758686056174	5.65615353686106	5.4008052623609	5.54912248145817	5.46207549080892	5.5597709726842	5.20395293716758	5.15059405188312	5.98376595818399	5.8481651759339	5.41739650595721	5.05039074172942	5.06332985343659	5.14770881584266	5.06685925118588	5.78741815028647	5.45880367436854
ENSG00000162496	6.66743304195131	6.88019914479054	6.52917109207562	6.51837883020797	6.52219274354468	6.58499044322098	6.85874646126734	6.51371962022255	6.52445721718637	6.37165248807996	6.41159436457762	6.25935925439447	7.69145948991416	7.6433744084375	8.03543818978071	7.97848140279611	7.66293593303774	8.24213092971203
ENSG00000162494	-7.61885019186228	-4.78930810300819	-6.01855924985704	-6.0683325323866	-5.27836632082763	-7.61885019186228	-7.61885019186228	-7.61885019186228	-7.61885019186228	-7.61885019186228	-7.61885019186228	-7.61885019186228	-4.68976715194988	-4.68803799327963	-7.61885019186228	-2.11663453641331	-3.06209142527918	-3.29048852794037
ENSG00000173614	4.27509731842845	4.28427921045789	4.27598099358851	3.96988257605668	3.950711990152	4.06314466030318	4.21750644323754	4.11002977392006	4.15015578148424	3.87060516885232	3.92442541743658	3.8791846380333	3.58080884377032	3.43476590762284	3.62644177006842	2.95572136326484	3.37249897348156	3.27849283307301
ENSG00000248527	8.41671372493334	8.27440086882006	8.35267683885195	8.18617907906837	8.22672853453047	8.2827886675199	8.26972849958915	8.28189823395556	8.25145478509265	8.50833694024364	8.4215158088589	8.22167198032822	7.95728477076366	8.56178174774071	8.07085654139521	5.76402696038659	8.77179183129646	6.22287203608898
ENSG00000116273	3.56814087957453	3.59805014326782	3.62505514599433	4.09198165580723	4.1516546231331	4.21768114156033	3.61241092587058	3.62954220401908	3.70249527765148	4.23432953022316	4.07690885825957	3.78206858702306	4.84860691718145	4.6079742583909	4.95779124573016	5.07879941252282	4.53766014661455	4.96292206775425
ENSG00000233623	-4.10421778496565	-3.89453065180345	-6.01855924985704	-4.85593445643626	-5.27836632082763	-4.63488667760303	-5.92952346629287	-6.03040521815117	-4.76256570059526	-5.90902539283711	-4.56706000033121	-6.64022765323487	-3.5798922493193	-4.49292996857477	-4.6146486898929	-4.47775245471245	-4.52938750721056	-7.61885019186228
ENSG00000162592	2.61833148783076	2.24932432029709	2.2988756913295	3.14378101615053	3.10733208369222	3.04756760965756	1.9839349635741	2.42528440609309	2.64504246429377	3.71935406795561	3.58856078341026	3.54754518048666	1.53037126518652	1.89902824683355	2.01689410913209	1.04804054702227	-0.64290456272357	0.476323259971923
ENSG00000116254	-2.20214004549413	-2.38423739489979	-2.20414253681632	-2.38407211759307	-2.13678310922056	-2.15296401249518	-2.77018868445067	-2.3283610356392	-1.65596462210071	-2.23059874647403	-2.88965584481435	-3.75212392903273	1.18720849397632	-3.23506386625911	0.869752916732761	1.17635792053038	0.324087519395146	0.499032430411395
ENSG00000049245	5.70166730464536	5.84786875113241	5.64233491772512	5.31750532486919	5.2464582317956	5.4723956955449	5.78897533355753	5.52703982374131	5.60908969803668	5.41692265598968	5.40648456381488	5.50062680069066	5.05404967790645	5.07467753775748	5.1402371314025	5.12696547987051	5.41718293280968	5.35308151599962
