	R0235	R0236	R0238	R0251	R0252	R0253	R0324	R0326	R0328	R0336	R0338	R0340	R0348	R0350	R0352	R0360	R0362	R0364
ENSBTAG00000006813	-2.34391399231852	-1.78066644699365	-1.52546369775054	-2.25349301442463	-2.74508319880745	-1.96727590838624	-1.95997931469192	-2.17180425908055	-1.72244656681824	-1.6766367185534	-1.78307969713236	-2.0499999748077	-2.19941657351491	-2.55603725579714	-1.42422061224211	-1.65233747390308	-2.58253779470582	-2.17780270412836
ENSBTAG00000013205	4.6127376225297	4.51716032196301	4.50332902651551	4.43720042974958	4.39197073574987	4.28087939733139	3.7266911117303	4.2645020231357	3.80802046308303	4.29758374235959	3.79246188868308	3.93023457308167	4.86058114164854	4.86556525856752	4.83355602587702	4.59006275667545	4.44265754526536	4.18003905304376
ENSBTAG00000021286	3.81695741772332	3.74550636907722	3.78778008789868	3.60522486848113	3.6753579977625	3.62525361786773	3.31094139384789	3.18399830468221	3.34455976121151	3.37656297810194	3.37132650363131	3.34180901453234	3.02871739372886	2.97630662671154	2.8887736163129	3.35513878163993	3.41650682307791	3.59617180555781
ENSBTAG00000006494	-5.83560160896809	-5.86146571015507	-7.49417284127121	-3.72940735914555	-3.49981709188926	-4.01533650805327	-6.00175073431238	-5.90890913811031	-5.01789668832585	-3.4327680301307	-5.92062288018037	-2.85058917564347	-4.7106779185471	-7.49417284127121	-6.51361367979327	-3.50957093788246	-3.75595039813388	-2.95825507948617
ENSBTAG00000013148	6.32395414466616	6.35770673978948	6.30408930107821	6.92279664598996	6.84285301008053	6.74406276671585	5.91857257764377	6.01022883152986	6.09610881371859	7.28624114227393	7.01095005999439	7.10534521286228	5.58566251527846	5.72235387940873	5.64394800912009	6.57296003658804	6.5352316091896	6.45320221510792
ENSBTAG00000021025	7.65563566840121	7.68612174004283	7.68457313445359	8.01416898000414	7.92167356727734	8.02802368916567	7.60261432212742	7.49793362606256	7.6115334260628	7.77159922631926	7.79430902848348	7.83177804540427	7.46401694017997	7.4608549568255	7.46099037860565	7.80383869084824	7.84107243128245	7.99334633013681
ENSBTAG00000015460	4.09361099250933	4.01874615095485	4.12942572070151	3.64666223944334	3.58793430228253	3.62452217154169	3.58452672279358	3.86383077128281	3.58420132806831	2.97476296679854	2.43705901115665	2.44952348086731	3.76855796833925	3.75629150961308	3.7795784807588	2.19332004204741	2.2463621317206	1.76935777884378
ENSBTAG00000021819	5.78118677505466	5.66514776087779	5.69798888120513	5.70293893011764	5.60112567946747	5.46193148196697	5.1421729359953	5.43220414573751	5.21665612723265	5.8141827300225	5.31641633716961	5.32693682998673	5.45434045465144	5.48437205482772	5.57030009163552	5.71971909044699	5.64922437606343	5.38517758018618
ENSBTAG00000019404	5.41899451049162	5.45758660710991	5.43870990888786	5.77647789336061	5.73850974210478	5.84844212607734	5.34306233643226	5.35392352061142	5.38431802579897	5.82425820346079	5.99770848130602	5.89916533533342	5.04519958722753	5.1509744066415	5.02749696342226	5.82492818142441	5.77413257844955	5.85526732672709
ENSBTAG00000021899	0.738622980942084	0.824563842875575	0.78852950986781	1.60719614436491	1.40971146665019	1.51485408337447	0.915833124374712	0.977952880780841	1.09238853436236	2.05258802498678	2.0547511170135	1.8740501693128	0.721218716978215	0.57143863017043	0.884648469771783	1.87528375589529	1.88108470320867	2.24263156530943
ENSBTAG00000015212	4.65856416094375	4.74081334912498	4.70656165006998	5.16684355255422	5.1414069985441	5.20440955183677	4.84828078295796	4.71877522882715	4.7827403263519	5.30319262082776	5.36442596209834	5.37694106481194	4.53662669238867	4.55361193360521	4.60175669497834	5.14537707810681	5.24432736114185	5.29449748717616
ENSBTAG00000044001	4.50966835624653	4.39062629921283	4.48672461822013	4.62796434123268	4.35895395806236	4.01169388726947	3.83895605774158	4.40525802515309	4.05764107207492	4.09589820917959	3.20807337019951	3.39089315835298	4.82280793884265	4.85582657224961	4.79199311438859	4.48763851637977	4.39482319478029	3.72601249146872
ENSBTAG00000021490	4.35462807348719	4.32041633671389	4.28975987036617	3.77110795619312	3.86831458205481	3.85214288158629	4.71178712104549	4.69579457190519	4.55307980503522	4.02596427100649	4.14689113649096	3.98196741303729	4.69712626785885	4.69246186378435	4.63285164372853	3.78172487675585	3.88184968234735	3.76526534023087
ENSBTAG00000001511	5.00744439766588	5.01148006926052	4.99931566009307	5.09200269732951	5.05007265129151	5.04736387913722	4.94001817489303	4.92597574467228	5.00148486452563	5.44934422829312	5.30546038583426	5.43316978184102	4.65600024696127	4.77378852923805	4.73960927209033	5.1255706926484	5.1666984891888	5.31790624228252
ENSBTAG00000043993	-1.50426006865526	-1.5174007819528	-1.44867413604532	-1.75788329595173	-1.43401491565804	-1.23577985453869	-1.85125597068403	-2.13618007391517	-1.78400917445625	-0.840054290236866	-0.423735972842849	-1.08506244547595	-2.16380981793199	-1.81642658522389	-1.67465504722841	-1.26245842106056	-1.35133440446212	-0.848911549549697
ENSBTAG00000003064	6.76175922034442	6.7006585711453	6.68598745238706	6.88853293652473	6.88721766926118	6.88883435479424	5.54414961396928	6.25593886770752	5.70209163280648	6.65518392412732	6.60233607256333	6.71629072655469	6.64920836872241	6.66550394447393	6.69872810260236	6.90447893785455	6.82672688549619	6.68819668540029
