R0235 R0236 R0238 R0251 R0252 R0253 R0324 R0326 R0328 R0336 R0338 R0340 R0348 R0350 R0352 R0360 R0362 R0364
ENSBTAG00000001258 42.5291678356725 45.1917685945097 43.2432574389596 41.6967985201292 43.0150252661821 44.9870460893587 33.3346418384934 43.1305096066475 34.7847980841994 40.0894165315743 45.2483419729645 43.7640676471613 43.9731898610598 44.2347738941499 45.8619253005948 40.4042584042297 39.4691737148768 43.6581274811151
ENSBTAG00000021284 0.0114897116940896 0 0.0243247123830457 0.00513823764881444 0.031524386417136 0.0119741937954109 0 0 0.0119947579600688 0 0 0 0.0104760428495676 0.0121657793988311 0.0156187735159251 0 0 0
ENSBTAG00000043399 0.114897116940896 0.146124360584163 0.0608117809576144 0.169561842410876 0.068302837237128 0.0658580658747599 0.0236348850244565 0.100217644921891 0.0899606847005157 0.0927430797637784 0.194041336694447 0.046446344013968 0.15190262131873 0.10949201458948 0.140568961643326 0.0775216009290669 0.11054500748711 0.10096310074646
ENSBTAG00000050537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000012899 73.0975457977978 74.748230606514 72.7795394500729 76.6881969085555 77.2347467219832 78.3950467785551 83.6344041475418 73.0744869867303 80.0410198675389 89.1700305855107 96.3493902094695 86.0244349068704 62.961017525901 64.8557699751687 64.4378532688685 68.6427935693244 71.8312246567282 84.0854357383435
ENSBTAG00000051592 0 0 0 0 0.021016257611424 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000006813 0.183835387105433 0.275388218023999 0.328383617171118 0.195253030654949 0.136605674474256 0.239483875908218 0.236348850244565 0.205709902734408 0.281876812061616 0.292872883464563 0.272706743462465 0.226425927068094 0.204282835566567 0.158155132184804 0.354025533027636 0.294582083530454 0.151999385294776 0.206132997357356
ENSBTAG00000013205 23.4907155585661 22.0816389513529 21.7827799390175 20.712235962371 19.9654447308528 18.6019100611708 12.436676499869 18.2659844402373 13.2662023038361 18.7389833270076 13.2524988601856 14.6247925713982 27.9657963869206 28.0238728452075 27.4942476458669 22.6931566453022 20.4738565950084 17.3362057573401
ENSBTAG00000021286 13.5291355197905 12.9320059116984 13.2630494268557 11.6329700369159 12.1473968994031 11.8065550822751 9.32159865364564 8.63454130195449 9.61979588397515 9.89422224637783 9.89610817141677 9.72470327792454 7.85179411575088 7.56103189637354 7.13777949677779 9.63851904884732 10.0503835973697 11.5644818313341
ENSBTAG00000013456 0 0 0 0 0 0 0 0 0 0.00976242944881878 0 0 0 0 0 0 0 0
ENSBTAG00000006494 0.0114897116940896 0.011240335429551 0 0.0667970894345877 0.07881096604284 0.053883872079349 0.0094539540097826 0.0105492257812517 0.0239895159201375 0.0829806503149596 0.0104887209024025 0.127727446038412 0.0314281285487027 0 0.00520625783864171 0.0775216009290669 0.064484587700814 0.117790284204203
