Model	Day	Contrast	Group1	Group2	Pathway	N_Group1	N_Group2	Mean_Group1	Mean_Group2	Median_Group1	Median_Group2	Delta_mean	Delta_median	Rank_biserial	P_value	FDR	Absolute_effect_size	Absolute_delta_median	Direction	Significant_FDR_0_05
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_APICAL_SURFACE	3	3	0.295168289472537	0.333865969601673	0.29826032665131	0.337781359400051	0.0386976801291362	0.039521032748741	1	0.0808555983700523	0.115507997671503	1	0.039521032748741	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_HEME_METABOLISM	3	3	0.588593176671599	0.621642308097188	0.589565134054272	0.628366420954758	0.0330491314255891	0.0388012869004862	1	0.0808555983700523	0.115507997671503	1	0.0388012869004862	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_TGF_BETA_SIGNALING	3	3	0.719226609331416	0.760196144132366	0.722975969825293	0.761377926559195	0.0409695348009504	0.0384019567339018	1	0.0808555983700523	0.115507997671503	1	0.0384019567339018	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_BILE_ACID_METABOLISM	3	3	0.329924118144538	0.368409324827167	0.328611752314873	0.366656612025447	0.0384852066826298	0.038044859710574	1	0.0808555983700523	0.115507997671503	1	0.038044859710574	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_UV_RESPONSE_UP	3	3	0.698904520700002	0.734929916697205	0.695548843477672	0.729059537232494	0.0360253959972028	0.0335106937548219	1	0.0808555983700523	0.115507997671503	1	0.0335106937548219	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_ESTROGEN_RESPONSE_LATE	3	3	0.406169938816042	0.434656703521533	0.404948062121518	0.43562764549167	0.0284867647054904	0.0306795833701513	1	0.0808555983700523	0.115507997671503	1	0.0306795833701513	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_APICAL_JUNCTION	3	3	0.429100236912105	0.459892711886456	0.434232542313762	0.462656711449219	0.0307924749743502	0.0284241691354567	1	0.0808555983700523	0.115507997671503	1	0.0284241691354567	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_SPERMATOGENESIS	3	3	0.274133970819865	0.248455021722272	0.273874891756621	0.247994699322992	-0.0256789490975936	-0.0258801924336291	-1	0.0808555983700523	0.115507997671503	1	0.0258801924336291	Higher_in_Lineage_5	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_ALLOGRAFT_REJECTION	3	3	0.492077374566247	0.528457986210242	0.487523338632118	0.51276224416708	0.0363806116439951	0.0252389055349619	1	0.0808555983700523	0.115507997671503	1	0.0252389055349619	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_COMPLEMENT	3	3	0.547957821355865	0.580988006868699	0.549415387011818	0.569643515443275	0.0330301855128342	0.0202281284314577	1	0.0808555983700523	0.115507997671503	1	0.0202281284314577	Higher_in_M_bovis	FALSE
