Model	Day	Contrast	Pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significant_FDR_0_05	Direction
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0176917001453051	0.606282104903709	5.50412872729973	0.000387731765126643	0.00138475630402372	-0.583355528868675	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.0247410280015303	0.28330838445352	-5.3364052899553	0.000516127938518832	0.00172042646172944	-0.871089619583064	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_HYPOXIA	-0.0168509919008183	0.366942040524179	-5.18597460242745	0.000627606076063981	0.00196126898769994	-1.08184638379043	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_BILE_ACID_METABOLISM	-0.0193438058879274	0.133466424684947	-5.09118117792735	0.000711086225859708	0.00209143007605796	-1.2162885698709	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_PROTEIN_SECRETION	0.0298541341076999	0.575668031671809	4.88449355689757	0.00093782087544336	0.00242193166951634	-1.51380734684935	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_APICAL_JUNCTION	-0.0129303533392398	0.353711402978723	-4.81279189818034	0.000999023509903553	0.00242193166951634	-1.59266082840752	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.0506805566021601	0.241014420057885	-4.8325625921892	0.00100633318434023	0.00242193166951634	-1.58950156520614	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.0233592032632551	0.231075660297202	-4.80585390988161	0.00104365572164363	0.00242193166951634	-1.62857861109417	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.0732692201291003	0.357202013859554	-4.7905923796669	0.00106564993458719	0.00242193166951634	-1.65095215096521	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.0328618670011749	0.518524359511695	-4.68374879306833	0.00123434375936247	0.00268335599861406	-1.80849171166459	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_MYC_TARGETS_V1	0.0224256039939056	0.796049050117317	4.59222910746951	0.00140177869648004	0.00288868699092031	-1.94468895916239	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_COMPLEMENT	0.0100109488119587	0.256425060368237	4.5337852904933	0.00144434349546015	0.00288868699092031	-1.99408214298671	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_APOPTOSIS	-0.0112950276205931	0.437187330907657	-4.4370286593969	0.00165907200438048	0.00319052308534707	-2.14186499844773	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_MITOTIC_SPINDLE	0.0453669874149629	0.615346864529645	4.40193031286313	0.00183336258061483	0.00332818061616435	-2.23152980276998	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_COAGULATION	-0.0166381943677654	0.28660877209215	-4.39038400480285	0.00186378114505204	0.00332818061616435	-2.24908969516373	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_PEROXISOME	-0.0150261963707778	0.315939886960424	-4.32810083053064	0.00203746428695021	0.00347409695445505	-2.34411393610191	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_MYOGENESIS	-0.0184707494513569	0.257272101844448	-4.31193676265501	0.00208531813941985	0.00347409695445505	-2.36885802299644	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_ADIPOGENESIS	-0.0159390978548602	0.417214503338325	-4.2894374020697	0.00215394011176213	0.00347409695445505	-2.40335663841622	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_KRAS_SIGNALING_UP	-0.00853221682565982	0.0362629939970365	-4.16013232765926	0.00248527804090141	0.00386626255841193	-2.57151007021982	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_KRAS_SIGNALING_DN	-0.0204663934697769	-0.151123589285647	-4.17248562335738	0.00255173328855187	0.00386626255841193	-2.58372392483906	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_ALLOGRAFT_REJECTION	0.0126278456479375	0.17794056319046	4.06764064011558	0.00297536863519	0.00437554211057354	-2.74687147892522	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_INFLAMMATORY_RESPONSE	-0.0142735522420977	0.168454907598081	-4.03814539377999	0.00310762469944826	0.00443946385635465	-2.79300889154104	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_FATTY_ACID_METABOLISM	-0.0115714072199689	0.370997572116613	-3.5552873787499	0.00644122705634409	0.0089461486893668	-3.56187568602061	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_DNA_REPAIR	-0.0160480697621864	0.43213850173144	-3.08154451666843	0.0135377396265427	0.0182942427385712	-4.33486489263336	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.0186363426961484	0.574341619729326	-2.96867387646185	0.0162111494307179	0.0208450222633282	-4.52037527545521	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_SPERMATOGENESIS	0.0155223598981767	0.0798364849473698	2.96682871471331	0.016259117365396	0.0208450222633282	-4.52340897639474	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_UV_RESPONSE_UP	-0.0128889121586739	0.40287183420533	-2.89329407339434	0.0182945503452219	0.0228681879315274	-4.64430558298791	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_MTORC1_SIGNALING	0.00952205365934311	0.629563775566341	2.82921423990179	0.0198834474401648	0.0242481066343473	-4.73916247083068	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_UV_RESPONSE_DN	0.0171159706819931	0.448384427854127	2.7921272522434	0.0215301234175238	0.0256310993065759	-4.81051386553052	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_GLYCOLYSIS	-0.0069782063610514	0.453834484397782	-2.61281945483737	0.0283007654007869	0.032907866745101	-5.09625083436118	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_PANCREAS_BETA_CELLS	0.00706116103825637	-0.120838458229942	2.46519170992108	0.0365488792372261	0.0415328173150297	-5.34407405734417	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_MYC_TARGETS_V2	0.0140488512542197	0.50659531454937	2.26020660131954	0.0509468622969964	0.0566076247744404	-5.67278343839202	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.00737390502847435	0.49501541795474	2.12701554528133	0.0630053019682369	0.0684840238785183	-5.88157549293173	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_TGF_BETA_SIGNALING	-0.00660821963435643	0.594244076719932	-1.4417439590412	0.184167786262348	0.195923176874838	-6.87341046522312	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_ANDROGEN_RESPONSE	0.00605971159674318	0.499750916669475	1.11358694743813	0.295090522022808	0.307385960440425	-7.26573957807396	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.00350930926781906	0.479767572901988	0.978497787627979	0.354087311221975	0.361313582879567	-7.40543443152522	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Lineage_5	HALLMARK_ANGIOGENESIS	-0.000450291241667622	0.599422668059118	-0.0813322323566987	0.937006426019458	0.937006426019458	-7.90725804829403	FALSE	Higher_in_denominator
