Model	Day	Contrast	Group1	Group2	Pathway	N_Group1	N_Group2	Mean_Group1	Mean_Group2	Median_Group1	Median_Group2	Delta_mean	Delta_median	Rank_biserial	P_value	FDR	Absolute_effect_size	Absolute_delta_median	Direction	Significant_FDR_0_05
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3	3	0.473027680745396	0.481382864346375	0.473498022368103	0.481737561618255	0.00835518360097859	0.00823953925015142	1	0.0808555983700523	0.118905291720665	1	0.00823953925015142	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_KRAS_SIGNALING_UP	3	3	0.044243689474845	0.0365387546709622	0.0453215053832279	0.0372125025946496	-0.00770493480388273	-0.00810900278857833	-1	0.0808555983700523	0.118905291720665	1	0.00810900278857833	Higher_in_Control	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_FATTY_ACID_METABOLISM	3	3	0.368342245157985	0.378110939205912	0.369740502351371	0.375486685590593	0.00976869404792757	0.00574618323922282	1	0.0808555983700523	0.118905291720665	1	0.00574618323922282	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	3	3	0.598115344929599	0.601519634818112	0.598897828104854	0.601624954813556	0.00340428988851282	0.00272712670870201	1	0.0808555983700523	0.118905291720665	1	0.00272712670870201	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_XENOBIOTIC_METABOLISM	3	3	0.309774583914676	0.327590039801108	0.308460399902666	0.33397699374969	0.0178154558864319	0.0255165938470235	0.777777777777778	0.190430263825524	0.244141363878877	0.777777777777778	0.0255165938470235	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_TNFA_SIGNALING_VIA_NFKB	3	3	0.283204460976495	0.295730860192797	0.282907470288256	0.300714400197992	0.0125263992163022	0.0178069299097358	0.777777777777778	0.190430263825524	0.244141363878877	0.777777777777778	0.0178069299097358	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_COAGULATION	3	3	0.286812029387496	0.29482624062836	0.286917061383998	0.298471771085094	0.00801421124086382	0.011554709701096	0.777777777777778	0.190430263825524	0.244141363878877	0.777777777777778	0.011554709701096	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_CHOLESTEROL_HOMEOSTASIS	3	3	0.594478741494546	0.587004445092288	0.594804178540503	0.587913927016952	-0.00747429640225805	-0.00689025152355149	-0.777777777777778	0.190430263825524	0.244141363878877	0.777777777777778	0.00689025152355149	Higher_in_Control	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_PEROXISOME	3	3	0.324076745267774	0.319384555992138	0.323669522116578	0.320027375415549	-0.00469218927563586	-0.0036421467010288	-0.777777777777778	0.190430263825524	0.244141363878877	0.777777777777778	0.0036421467010288	Higher_in_Control	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	3	3	0.517169228161081	0.53563285868759	0.517459861727431	0.544663232616761	0.018463630526509	0.0272033708893293	0.555555555555556	0.382733088885226	0.425258987650251	0.555555555555556	0.0272033708893293	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_WNT_BETA_CATENIN_SIGNALING	3	3	0.291902061176331	0.298621632631997	0.290295874074559	0.302565508940626	0.00671957145566554	0.0122696348660674	0.555555555555556	0.382733088885226	0.425258987650251	0.555555555555556	0.0122696348660674	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_UV_RESPONSE_DN	3	3	0.450168318511009	0.43893449718469	0.448657179314641	0.437831821718333	-0.0112338213263194	-0.0108253575963074	-0.555555555555556	0.382733088885226	0.425258987650251	0.555555555555556	0.0108253575963074	Higher_in_Control	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_BILE_ACID_METABOLISM	3	3	0.144587895753422	0.137577592094674	0.143679556001339	0.135052030642751	-0.00701030365874791	-0.00862752535858746	-0.555555555555556	0.382733088885226	0.425258987650251	0.555555555555556	0.00862752535858746	Higher_in_Control	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_ESTROGEN_RESPONSE_LATE	3	3	0.296141634300343	0.302609233382002	0.296238736219869	0.303729833007085	0.00646759908165878	0.00749109678721666	0.555555555555556	0.382733088885226	0.425258987650251	0.555555555555556	0.00749109678721666	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_MYC_TARGETS_V1	3	3	0.782390054106673	0.791665746125687	0.783790180836815	0.790376015410909	0.00927569201901324	0.00658583457409467	0.555555555555556	0.382733088885226	0.425258987650251	0.555555555555556	0.00658583457409467	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_ANDROGEN_RESPONSE	3	3	0.50467444295862	0.494259297726531	0.504806576828292	0.491947364861652	-0.0104151452320893	-0.01285921196664	-0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.01285921196664	Higher_in_Control	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_P53_PATHWAY	3	3	0.367555182597291	0.371742076276446	0.367557685584718	0.378258895710715	0.00418689367915487	0.0107012101259969	0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.0107012101259969	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_MYOGENESIS	3	3	0.262352014725026	0.263967520129837	0.262001318283662	0.268260919141131	0.00161550540481109	0.00625960085746885	0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.00625960085746885	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_HEME_METABOLISM	3	3	0.367467994111426	0.368939220428107	0.367598272839151	0.371748930491583	0.00147122631668134	0.00415065765243178	0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.00415065765243178	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_APICAL_JUNCTION	3	3	0.356558941078986	0.358752810598212	0.355814413429068	0.359062162344808	0.00219386951922623	0.00324774891574081	0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.00324774891574081	Higher_in_Lineage_5	FALSE
