L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
MMP9	ITGB2	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	5.19099113542201e-171	3.62855419961182e-170	15.8852540748434	11.944746463134	2.87489812535904e-18	1	30	55	3.36604237266622e-07	1	0	2.7919128994747	5.91614862919166
ICAM5	ITGB2	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	9.58698299657526e-171	6.63569607410013e-170	5.17732667292378	11.944746463134	5.30950616667977e-18	1	30	55	3.36604237266622e-07	1	0	5.80591761679647	5.91614862919166
C3	ITGAM	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	4.16784898347815e-170	2.85679745857822e-169	5.45116419360788	14.045945198681	2.30825692373424e-17	1	30	55	3.36604237266622e-07	1	0	6.55567583631929	-4.95893465592248
ICAM2	ITGAM	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.10217097810648e-169	1.42705068321459e-168	5.3985234400609	14.045945198681	1.16423381325061e-16	1	30	55	3.36604237266622e-07	1	0	-2.79505259940264	-4.95893465592248
UBC	TGFBR1	R-HSA-5689880	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	7.83259321850456e-169	5.26648648787069e-168	3.95714186803172	1.00186807409562	1.64689434190985e-11	1	57	104	0.000124769436765547	1	0	1.0885298100563	5.7989603829035
TGFB1	TGFBR1	R-HSA-5689880	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	1.10355101616001e-168	7.35006620197139e-168	2.46828720681576	1.00186807409562	2.32034509366462e-11	1	57	104	0.000124769436765547	1	0	-2.64576510074393	5.7989603829035
MMP9	ITGAM	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	1.11384979787408e-167	7.34932670372992e-167	15.8852540748434	14.045945198681	6.16877319244239e-15	1	30	55	3.36604237266622e-07	1	0	2.7919128994747	-4.95893465592248
IL16	GRIN2D	R-HSA-112315	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	2.64873905183571e-162	1.73149052832964e-161	5.92237427990667	5.26941372135429	2.42350347666812e-15	1	40	73	1.15816674070663e-05	1	0	5.05485465787482	6.0348110831286
GNAS	ADORA2B	R-HSA-373076	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	6.17319591349817e-162	3.99841863755019e-161	3.9980290587368	1.05645247232862	4.22819164798172e-13	1	23	43	2.18831808092704e-08	1	0	-0.281622528365284	4.9833866177033
GNAS	ADCY1	R-HSA-112315	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	9.41999992911351e-160	6.04592722723103e-159	3.9980290587368	9.05806786479183	1.4818955400295e-16	1	39	72	1.52231630403141e-05	1	0	-0.281622528365284	2.89221505485111
C3	C3AR1	R-HSA-373076	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	1.80109138201228e-159	1.14555902315376e-158	5.45116419360788	5.18748115695159	1.05527721719988e-17	1	22	41	2.18831808092704e-08	1	0	6.55567583631929	0.760863811635135
TGFB1	CXCR4	R-HSA-373076	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	2.38742124191748e-159	1.50492803285155e-158	2.46828720681576	6.53848879167285	7.32711937179347e-18	1	23	42	2.18831808092704e-08	1	0	-2.64576510074393	3.87000451520385
UBC	TLR4	R-HSA-109581	REACTOME_APOPTOSIS	1.71812197662869e-158	1.07344611991137e-157	3.95714186803172	4.48930707653718	5.41319793079117e-16	1	45	83	5.4247119282145e-05	1	0	1.0885298100563	1.68158391718923
GNAS	PTGIR	R-HSA-373076	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	8.42685437550472e-158	5.21873613079503e-157	3.9980290587368	7.70700931921606	1.98631352557274e-15	1	23	42	1.97624845567458e-08	1	0	-0.281622528365284	-6.25161388630902
TGFB1	CXCR4	R-HSA-162906	REACTOME_HIV_INFECTION	1.0138803403722e-157	6.22434365480674e-157	2.46828720681576	6.53848879167285	7.32711937179347e-18	1	63	116	0.000612085588912268	1	0	-2.64576510074393	3.87000451520385
UBC	TLR4	R-HSA-166166	REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	1.13403159076185e-157	6.90195088860232e-157	3.95714186803172	4.48930707653718	5.41319793079117e-16	1	42	77	2.82826241455926e-05	1	0	1.0885298100563	1.68158391718923
RPS19	C5AR1	R-HSA-373076	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	1.48376387533082e-157	8.95331022208172e-157	7.62365055960003	15.255271050894	4.55374813762322e-16	1	23	42	2.18831808092704e-08	1	0	7.24172326368604	2.66560301757515
