L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
ICAM3	ITGAL	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	3.56684767968547e-130	1.11013124412683e-129	6.44554517853026	12.3699824135542	1.95220762892473e-25	1	18	34	1.94028983346941e-07	1	0	-6.31397532931747	6.09194252057816
RPS19	C5AR1	R-HSA-375276	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	4.37700335478673e-130	1.35467031204014e-129	6.57039345129222	13.1334936540315	1.06429965485351e-24	1	10	19	9.22257035086322e-12	1	0	5.7959681692493	3.16526804816043
NRP1	ROBO1	R-HSA-376176	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	5.42124092211726e-130	1.6685374838072e-129	1.66754906986167	8.06384557560543	9.90895961084681e-20	1	51	93	0.000649915291925581	1	0	-5.46397449897657	-5.7295562977145
C3	C5AR2	R-HSA-375276	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	6.29405272352699e-130	1.9264669662066e-129	3.20057725358691	8.65857279536715	4.53937694652575e-23	1	10	19	6.57105717877085e-12	1	0	2.39344492210027	-3.67922646675566
ICAM2	ITGAM	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	1.25512969089614e-129	3.82055960855198e-129	5.31746051986694	16.3722019910173	7.31886154481727e-23	1	18	33	5.76040466625181e-08	1	0	-2.63928424522828	4.8319537742462
CD22	PTPRC	R-HSA-373755	REACTOME_SEMAPHORIN_INTERACTIONS	1.80420831794134e-129	5.46192026305739e-129	17.0992636382671	18.2336631995914	4.51869347777896e-25	1	19	36	4.43462486220561e-07	1	0	0.402057498536215	-6.16083307670923
NRG1	ERBB4	R-HSA-199418	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	5.64882299005832e-129	1.70078692200669e-128	9.5329150450773	7.00666928414004	3.80156789224067e-25	1	25	47	8.15651707020067e-06	1	0	6.90495468672893	5.74483040006388
ICAM2	ITGAL	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	1.43733858922477e-128	4.30424636989471e-128	5.31746051986694	12.3699824135542	7.86684381061077e-24	1	18	34	1.94028983346941e-07	1	0	-2.63928424522828	6.09194252057816
C3	C3AR1	R-HSA-375276	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1.51845186983364e-128	4.52270073057977e-128	3.20057725358691	4.89715724440861	1.09513309072969e-21	1	10	19	6.57105717877085e-12	1	0	2.39344492210027	5.01786377680967
ICAM5	ITGAL	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	3.21352362346069e-128	9.52027854223113e-128	3.7633250512016	12.3699824135542	1.75882625130855e-23	1	18	34	1.94028983346941e-07	1	0	-2.16870268302112	6.09194252057816
