R0168 R0169 R0171 R0187 R0189 R0190 R0318 R0320 R0322 R0330 R0332 R0334 R0420 R0422 R0424 R0426 R0428 R0430
ENSG00000232161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000062582 96 80 71 65 50 61 145 110 141 200 190 148 416 416 573 497 725 1118
ENSG00000164855 24 64 33 24 56 20 92 70 24 52 71 28 64 50 78 51 34 72
ENSG00000231232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000236529 86 45 92 92 77 79 48 74 68 84 74 53 22 40 14 63 34 44
ENSG00000226401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000211687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000228303 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0
ENSG00000237400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000261184 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000227489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000229497 0 0 0 4 1 0 0 0 0 0 0 2 2 0 0 0 0 0
ENSG00000229970 0 2 0 5 1 0 0 1 2 0 0 0 0 4 0 0 4 0
ENSG00000211695 7 0 25 14 16 10 8 22 8 1 12 20 28 28 17 9 26 16
ENSG00000227426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000228668 192 176 197 192 218 242 96 148 113 112 195 155 354 386 459 194 298 315
ENSG00000233306 0 0 0 0 4 4 0 0 0 0 2 0 0 0 0 0 0 0
ENSG00000279072 42 12 16 18 24 30 12 51 24 24 36 34 0 28 10 26 10 29
ENSG00000188730 42 34 28 46 30 46 48 52 26 22 32 42 62 30 88 24 74 76
ENSG00000233288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
ENSG00000164532 206 81 270 323 304 301 293 787 979 496 721 880 131 103 115 178 76 139
ENSG00000235227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000227910 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000227344 0 6 6 6 6 8 6 4 8 8 4 10 8 10 10 0 2 6
ENSG00000233962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000226468 0 0 0 0 0 0 2 0 0 4 0 0 0 0 8 0 4 5
ENSG00000224101 2 3 0 0 2 2 0 0 0 14 4 2 0 0 0 0 0 0
ENSG00000286658 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232325 144 57 124 174 198 144 104 173 122 189 266 344 110 56 157 382 409 488
ENSG00000226829 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000073067 4 6 4 18 14 12 6 0 0 8 14 7 16 0 24 34 19 32
ENSG00000106483 0 8 0 8 6 10 4 16 4 0 2 0 16 24 16 18 6 60
ENSG00000173862 2 0 2 0 0 6 2 0 2 0 2 4 2 0 0 0 0 0
ENSG00000223829 0 0 0 0 0 2 2 2 2 0 8 2 0 0 0 0 0 6
ENSG00000229165 0 0 0 0 2 0 0 0 2 4 0 0 6 2 1 2 0 2
ENSG00000280920 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000286466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000136270 14552 13242 13242 10822 10703 12161 12999 15194 13795 19439 21018 14905 10233 10453 12863 6607 16194 13032
ENSG00000078053 10 8 10 63 38 34 32 56 40 34 70 60 24 58 16 30 22 32
ENSG00000285596 138 105 212 153 183 114 65 138 148 119 103 126 57 76 60 103 36 44
ENSG00000211696 177 83 134 122 139 220 38 78 117 98 167 171 51 86 49 31 58 35
ENSG00000236078 0 0 0 2 0 8 0 0 0 0 0 0 0 0 4 6 2 3
ENSG00000218305 0 4 0 0 0 0 0 0 0 0 0 2 4 0 0 0 2 0
ENSG00000221900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000286404 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 12 0
ENSG00000230271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000106609 21548 19451 20913 21850 19967 25314 18728 21848 20969 24422 30087 24682 18665 20420 23890 16383 25401 27949
ENSG00000164669 34 27 30 50 39 69 20 18 19 4 30 27 55 18 81 91 58 72
ENSG00000225286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000223893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000224519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000243981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000126522 8189 7297 7134 6024 5911 6701 4784 5844 5357 7397 8424 5938 4362 8860 6103 2128 3214 3058
ENSG00000236654 5 5 4 6 14 8 4 7 2 7 4 2 2 5 2 4 4 0
ENSG00000106524 2741 2823 2565 3595 3437 4166 3953 3466 3699 1614 2451 4257 3288 2715 4490 2851 4857 5270
ENSG00000287893 0 0 0 2 1 0 0 0 0 0 0 0 73 17 71 10 24 28
ENSG00000234585 956 1327 843 970 834 1046 791 692 702 330 446 568 1045 375 1273 619 872 895
ENSG00000146731 51012 56961 45994 38400 35288 43546 74556 60979 61164 30085 41573 62352 31190 41184 41498 16359 66499 36335
ENSG00000268181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000213650 0 1 2 0 0 8 0 2 1 10 1 0 0 2 10 2 0 6
ENSG00000179342 6 0 4 2 0 4 2 4 0 0 8 6 42 4 43 55 22 29
ENSG00000275295 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000228005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000211701 6 4 1 1 10 4 1 7 5 2 0 2 0 1 0 0 1 1
ENSG00000106346 3802 2841 3916 3880 3400 4341 2686 4376 4173 3846 4758 3702 2766 3123 3619 3346 4114 4980
ENSG00000234707 3 7 5 1 5 6 7 15 8 0 7 12 10 2 11 5 10 12
ENSG00000231484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232906 0 0 0 4 0 0 8 4 6 6 0 2 4 2 4 5 0 2
ENSG00000286526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
ENSG00000211688 0 1 0 2 0 0 0 1 0 14 10 11 0 0 0 0 0 1
ENSG00000224368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000229031 0 0 0 0 2 0 0 2 0 0 0 0 0 0 2 0 0 0
ENSG00000271047 0 4 0 0 0 0 3 0 2 0 0 0 0 4 2 0 0 2
ENSG00000226411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000285536 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0
ENSG00000255690 0 0 0 0 2 2 0 0 0 0 4 0 0 0 0 0 0 0
ENSG00000274080 591 333 555 259 345 331 350 1021 994 831 967 840 467 493 479 647 407 348
ENSG00000136274 6 6 0 6 0 2 6 6 4 0 0 2 566 14 497 209 172 156
ENSG00000230361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000236261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000250923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000237004 427 250 431 474 441 538 231 526 580 565 762 784 268 262 351 197 197 283
ENSG00000229424 0 0 0 0 2 6 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000281103 803 723 824 704 609 803 239 268 265 841 865 948 559 408 724 401 690 802
ENSG00000213644 0 0 0 0 4 0 0 0 0 2 0 4 0 0 0 0 0 0
ENSG00000251451 0 0 0 4 0 0 0 1 3 0 0 1 0 0 0 0 0 0
ENSG00000238090 4 0 0 0 2 0 0 0 0 0 0 2 2 0 0 0 0 0
ENSG00000285741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000227481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000287588 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 2
ENSG00000232944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000188732 850 841 850 1007 884 1011 475 479 453 275 379 392 158 179 177 120 272 175
ENSG00000225992 9 7 6 2 3 7 0 6 2 2 1 2 3 21 2 1 2 0
ENSG00000106635 21548 23090 18712 16286 15398 18905 19541 17763 16106 15503 18688 16142 20369 18699 28324 19748 28008 35599
ENSG00000286477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000235738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000231427 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
ENSG00000154997 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 2
ENSG00000146729 8456 8350 7911 8647 7533 9924 7603 8055 8185 5993 7980 10304 6329 7586 9048 3763 8737 8141
ENSG00000146733 2044 2205 1909 2074 1825 2343 2858 2427 2452 5068 5699 3893 2918 1446 3950 1343 4806 2966
ENSG00000272328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000176232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000279853 18 14 13 8 15 16 6 40 29 2 22 23 136 8 187 172 38 156
ENSG00000211697 195 174 203 267 249 361 85 149 129 140 145 131 254 314 304 171 182 223
ENSG00000178665 278 221 265 435 339 464 214 370 398 356 524 492 233 137 245 126 174 280
ENSG00000146666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000273580 4 6 1 4 0 4 2 8 4 0 0 2 10 0 3 8 2 0
ENSG00000178809 57 30 39 43 54 72 15 30 21 41 43 59 216 62 323 140 72 142
ENSG00000282572 131 53 116 113 106 150 0 0 0 2 0 0 0 0 0 2 0 0
ENSG00000164744 15 24 13 13 2 22 19 13 11 12 10 23 13 31 12 10 9 24
ENSG00000224484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000224706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000234716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000136250 1048 863 843 1255 1385 1545 269 380 306 601 690 523 357 138 533 40 130 150
ENSG00000165178 1347 1806 1341 790 700 939 5425 3352 2870 4943 6752 6534 12070 22131 20311 10080 17592 18072
ENSG00000236531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000224122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000282879 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0
ENSG00000240651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000127952 8991 10420 7652 7753 7200 8888 10789 8552 7916 8293 10197 7618 3793 6987 6158 2432 7875 5634
ENSG00000284534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000279785 0 0 2 0 0 0 2 0 2 0 0 0 2 0 0 0 0 0
ENSG00000229180 4631 4171 4038 3573 3484 3755 3067 3746 3711 2712 3092 3202 3862 4390 4609 2729 1874 2569
ENSG00000287521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
ENSG00000152926 23510 21036 23796 28713 24651 32004 13583 17020 20113 1666 2924 12657 12341 10280 12896 9828 12567 10260
ENSG00000106070 2314 1855 2032 1916 1906 2293 2187 2924 2772 2701 3513 2419 7159 3579 8903 3890 5185 6088
ENSG00000211691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000228564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000272693 162 103 117 232 191 202 96 114 93 89 132 202 148 132 54 109 262 110
ENSG00000238131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000234359 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000229459 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
ENSG00000270749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000234215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000227404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000281593 10 4 13 7 5 5 9 20 16 14 9 12 23 11 22 17 7 7
ENSG00000223614 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
ENSG00000285165 18 8 8 5 18 8 8 15 4 53 52 44 4 28 29 19 14 12
ENSG00000226063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000005020 29634 27213 29240 24237 21308 27520 18348 21018 21522 8613 12740 22777 4597 7175 5693 4954 9710 8859
ENSG00000236046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164543 6233 7295 5888 5532 4987 6135 8063 6457 6184 2714 3893 5212 18775 21716 26884 16390 26106 33767
ENSG00000236494 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000226421 6 0 2 0 6 2 4 2 2 4 0 1 4 0 6 1 0 0
ENSG00000230000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000271696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000226581 8 12 2 14 6 10 6 0 4 6 16 8 8 2 6 6 10 9
ENSG00000233173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000106078 0 0 2 6 0 2 2 0 4 4 6 10 0 10 10 4 0 0
ENSG00000211689 25 0 16 12 2 0 2 2 9 164 117 142 6 144 0 0 4 12
ENSG00000271194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000234686 0 0 0 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0
ENSG00000237026 0 0 2 0 0 2 0 1 0 0 4 1 0 0 0 0 0 0
ENSG00000187546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000058404 1867 1527 1661 1659 1517 1767 465 589 558 243 329 291 916 563 1227 740 1037 1162
ENSG00000236299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232956 3881 4839 3511 2088 2026 2532 6818 5095 5181 5654 6552 4833 7584 5250 10021 3896 7615 7539
ENSG00000164556 18 20 16 18 6 20 28 10 26 6 12 16 106 56 128 12 44 8
ENSG00000228815 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0
ENSG00000234467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000106638 35072 33940 31415 22432 21896 25824 23922 24063 22846 15632 19395 15732 26920 27774 36978 19927 34210 38144
ENSG00000287019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000249773 0 1 2 6 6 5 8 4 2 1 6 9 0 0 0 0 0 0
ENSG00000213645 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000277174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000213530 0 0 0 0 2 0 0 0 4 0 0 0 0 2 0 2 0 0
ENSG00000225270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000235379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000182348 2 0 4 24 14 12 4 8 12 0 0 2 0 2 0 0 2 2
ENSG00000126524 10460 12346 10080 8992 8429 10238 11631 9312 9584 3510 5064 7801 8591 7324 11639 5495 11910 11367
ENSG00000236907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000223559 12 4 4 2 14 4 6 12 10 6 4 16 48 0 46 21 14 24
ENSG00000278577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000226392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000214765 1653 1522 1539 1704 1499 1912 1905 1955 2059 1399 1781 2298 2014 1250 2753 2223 2114 3193
ENSG00000237268 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000232975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000238358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000015676 13242 11363 11245 13240 12861 14834 9521 11670 11590 15260 17875 12436 9267 7179 12910 10856 11310 16956
ENSG00000233854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000241057 18 17 9 13 17 18 10 1 15 14 7 28 21 8 32 35 24 29
ENSG00000234085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000242073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000273024 4 8 4 4 4 2 0 0 3 4 2 0 0 2 0 0 0 4
ENSG00000197990 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000235620 9 12 3 35 8 16 12 8 4 4 5 4 8 22 11 8 23 14
ENSG00000227113 24 9 14 25 16 14 1 12 23 6 14 2 7 0 4 12 4 8
ENSG00000235243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000286487 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
ENSG00000236638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000231317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000229403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000223705 3772 3793 3186 3198 3087 3540 2861 3271 3106 2813 3385 2921 2508 2758 3282 1807 1985 2222
ENSG00000230617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000233420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000214652 0 0 0 13 0 0 2 0 2 0 2 2 0 0 0 0 2 0
ENSG00000225128 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0
ENSG00000228928 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
ENSG00000231523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000075213 84 82 55 155 58 132 277 329 348 130 183 587 241 467 285 121 293 270
ENSG00000105784 104 38 44 70 68 118 144 200 150 18 30 58 208 100 261 126 112 222
ENSG00000231299 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
ENSG00000235450 0 0 0 0 0 0 2 2 2 0 0 0 3 2 4 2 0 3
ENSG00000233782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000146701 39292 43542 35664 29369 28149 32746 59207 47915 44749 64835 73808 50836 50491 45001 69890 19838 61117 42912
ENSG00000213067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000223558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196715 16297 14433 14766 15409 13791 18027 12523 14165 14009 12042 15944 15710 4877 6039 6574 5096 9198 8773
ENSG00000238124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000233918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000285670 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000136273 9848 9130 9166 7531 6835 8557 11638 12926 12691 5600 7036 6861 7189 9762 9446 4335 5633 6909
ENSG00000176532 7 6 2 36 29 30 0 4 4 2 8 10 2 0 0 0 0 1
ENSG00000233760 0 0 0 0 0 4 0 0 0 0 1 0 2 0 0 0 0 0
ENSG00000278959 71 67 70 87 88 69 220 187 307 16 20 119 513 331 551 305 170 317
ENSG00000228711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000183696 28307 31287 25750 14206 13382 16314 19726 16423 15303 2170 3002 2958 135112 70240 179957 52920 94056 112600
ENSG00000227979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000227545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232818 233 227 224 164 163 184 223 141 149 283 312 236 32 139 55 42 126 80
ENSG00000233491 0 0 0 0 0 0 0 0 0 0 0 0 0 2 10 0 0 2
ENSG00000229064 2 0 0 1 0 0 0 2 0 1 0 0 1 0 2 5 5 2
ENSG00000106605 1631 1879 1215 1766 1603 1892 2543 1697 1604 3007 3056 3165 1204 1780 1823 553 1450 1486
ENSG00000229627 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000185290 2 6 0 7 2 11 10 9 4 2 6 9 2 7 5 1 5 7
ENSG00000219807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000229909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000234500 2 0 0 0 2 1 2 0 0 0 2 0 1 6 5 2 0 0
ENSG00000271466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000230356 0 0 2 2 0 0 0 2 0 0 14 0 2 2 0 0 0 0
ENSG00000244055 1847 1617 1750 2267 1873 2502 1776 2282 2627 684 1144 2019 2186 1050 2377 2319 1985 2546
ENSG00000285573 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 4 0 0
ENSG00000236197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000250618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000239985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000277053 513 474 494 493 439 520 404 603 659 349 428 515 343 479 553 249 434 400
ENSG00000231490 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000227785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000233960 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000157259 8770 7674 8717 9366 8357 10622 7645 9496 9795 7342 9665 10455 6033 5147 7476 6727 10169 10518
ENSG00000270763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000231264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164647 1892 1759 1738 1076 836 1098 2775 2262 2202 165 252 584 2046 1208 2656 975 3781 1648
ENSG00000225488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000154978 16962 16138 15120 15434 14577 17434 17077 16613 16195 14525 17926 13831 24046 24171 33981 16104 30867 32715
ENSG00000270617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000237160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
ENSG00000231763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000158560 20 20 12 28 20 38 1358 1462 1365 969 1261 1310 480 1079 743 182 211 393
ENSG00000278205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000272391 13922 9495 12866 12700 11330 13665 8981 15292 15413 18259 21664 15268 21317 12311 27586 20536 16647 23468
ENSG00000213462 8568 3607 10025 12105 10274 13602 1973 7044 8090 1468 2207 5458 2664 2579 2634 2434 1830 2307
ENSG00000170092 0 0 0 0 2 0 0 0 2 2 2 0 0 4 0 0 0 0
ENSG00000105829 3891 4370 3508 2771 2427 3159 6408 5126 4994 1504 1920 3911 4340 3917 5842 3318 5829 5992
ENSG00000226002 97 73 120 112 65 86 52 100 77 40 62 62 34 52 54 66 26 37
ENSG00000261275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000224155 0 0 0 2 2 0 0 0 0 0 0 0 2 0 0 0 0 2
ENSG00000213673 0 0 0 0 2 8 0 0 0 0 2 0 0 0 6 0 2 4
ENSG00000169193 1112 1352 1054 1543 1213 1703 1036 917 974 375 556 1025 1581 950 1815 1502 1840 2594
ENSG00000196636 444 563 444 445 343 524 1986 1656 1428 1768 2054 2090 1195 1108 1608 752 2516 1685
ENSG00000132437 0 2 2 3 1 4 4 2 2 1 2 7 0 6 2 1 0 6
ENSG00000164715 3179 1781 3272 3371 3334 4306 1866 4457 4644 4893 6339 4695 4529 2415 5143 5491 4159 6165
ENSG00000185037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000235436 22 6 22 9 9 16 14 10 20 10 10 24 44 4 44 18 6 15
ENSG00000176826 54 31 28 102 116 154 58 59 42 133 162 150 10 78 16 28 67 44
ENSG00000009950 32260 27747 29860 15035 14641 16347 21546 28393 27938 17394 22645 23150 33897 16554 42104 25465 31602 22591
ENSG00000122547 4599 3853 4190 4605 4306 5531 1395 1866 1589 2510 3108 2855 284 400 557 531 445 874
ENSG00000223402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000234312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6
ENSG00000223665 0 2 0 6 0 0 0 0 2 0 0 0 0 0 0 0 4 0
ENSG00000213787 2 0 2 0 0 0 2 4 0 0 2 0 0 0 1 2 0 0
ENSG00000177409 7047 4280 5612 7385 6906 8992 50490 85830 99902 3174 4274 29160 2129 91489 3055 1925 1022 2596
ENSG00000229301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000286987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000227148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000241149 0 0 0 0 4 0 0 0 0 0 0 0 0 1 0 0 0 0
ENSG00000228627 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0
ENSG00000227491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000284523 16 10 4 12 37 25 26 29 51 45 42 51 39 23 8 33 32 36
ENSG00000273720 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000228085 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000227982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000277253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000230244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000244510 1 0 1 0 0 2 0 2 1 3 0 0 0 0 0 2 1 0
ENSG00000225371 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164746 116 108 88 91 48 58 54 89 52 16 16 17 110 213 226 47 53 72
ENSG00000186472 16030 7164 17619 7955 7349 9129 4154 12365 14210 568 1009 3822 938 418 823 637 570 487
