R0235 R0236 R0238 R0251 R0252 R0253 R0324 R0326 R0328 R0336 R0338 R0340 R0348 R0350 R0352 R0360 R0362 R0364
ENSBTAG00000044521 0 5 1 4 1 2 0 1 0 4 2 10 5 0 1 2 12 0
ENSBTAG00000024928 2721 2563 2551 3018 3159 2598 4108 3329 3322 5440 4924 4712 2492 2127 2467 4219 4662 5215
ENSBTAG00000039937 235 239 248 339 309 246 710 621 551 654 397 414 419 280 420 378 429 384
ENSBTAG00000019556 1585 1399 1459 2498 2305 1991 1753 1504 1446 2545 2491 2144 1301 1278 1352 2210 2264 2597
ENSBTAG00000005314 8544 8437 7663 8951 8970 7675 13498 10985 10521 11312 10218 9387 9965 7981 10041 9903 10996 12427
ENSBTAG00000002052 21669 21375 20913 32917 31401 27011 30338 24570 24357 36018 34608 30721 23217 19955 23777 27748 33457 40271
ENSBTAG00000019388 6546 6689 6142 6923 7209 6307 10896 8551 7697 8235 8774 7575 7597 6869 7572 6778 8195 10228
ENSBTAG00000045716 2 4 0 2 2 0 2 0 4 0 8 0 1 2 4 0 12 0
ENSBTAG00000021739 11792 12321 11856 3301 3835 3786 9706 8136 6254 1714 2111 1359 5292 4690 5447 756 908 1227
ENSBTAG00000006709 0 4 0 0 2 0 6 0 4 2 0 2 0 4 2 0 0 0
ENSBTAG00000049644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
ENSBTAG00000053852 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0
ENSBTAG00000051516 2 1 0 0 0 0 0 0 0 0 0 2 4 1 0 0 2 0
ENSBTAG00000020700 5621 5413 4972 4823 4221 3716 6074 5580 5017 4827 3694 3671 4474 3884 4611 4898 5763 5810
ENSBTAG00000020698 1876 1792 1738 1960 1882 1577 1987 1518 1638 2389 2184 1931 1427 1252 1382 1961 2351 2846
ENSBTAG00000050736 20 1 5 24 13 10 21 12 6 18 19 17 1 0 7 10 15 7
ENSBTAG00000009384 4985 5087 5160 5190 4935 5013 7104 5273 5303 8979 10504 8931 3887 3382 3834 5008 6074 8316
ENSBTAG00000014359 4 4 4 4 10 0 0 4 2 0 2 0 0 0 0 4 0 6
ENSBTAG00000013275 2912 3012 3025 3151 3545 2965 5959 4438 4413 4471 6076 4921 4398 3561 4277 3624 4223 5733
ENSBTAG00000014777 1035 1091 1154 1022 1058 1005 1371 1081 946 1322 1429 1241 871 846 883 996 1132 1434
ENSBTAG00000032617 378 436 407 896 904 910 328 182 190 1113 1045 1227 117 170 159 873 1023 1271
ENSBTAG00000007223 174 213 182 265 308 318 214 141 123 426 466 467 105 90 140 210 244 378
ENSBTAG00000015533 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049854 11 22 26 16 14 14 19 8 13 19 13 24 14 9 12 2 15 12
ENSBTAG00000014014 779 667 714 571 545 507 1044 823 766 724 487 419 852 885 884 570 696 611
ENSBTAG00000047491 319 316 299 1239 1017 911 451 451 383 1781 1434 1536 344 274 340 1803 2109 2607
ENSBTAG00000015325 21589 19979 20123 19740 17599 13368 22271 21288 18804 13597 7902 7699 18333 16298 19112 14187 15091 13549
ENSBTAG00000035659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000015517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000039944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000002874 8575 8627 8352 9130 8512 7977 13889 11426 10269 11054 11025 9302 11412 9864 11653 8884 10137 12411
ENSBTAG00000015885 4388 4261 3903 4918 4738 3714 2769 2963 2458 3671 2504 2775 2699 2219 2618 5172 5614 5264
ENSBTAG00000006030 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 2
ENSBTAG00000049875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000048925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050274 0 2 0 0 0 0 0 0 2 0 0 6 1 0 4 0 0 0
ENSBTAG00000044402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000011461 0 0 0 0 0 0 0 2 0 2 2 4 2 0 2 0 2 3
ENSBTAG00000011465 0 4 0 0 0 0 0 0 2 6 0 0 0 0 2 0 0 0
ENSBTAG00000018223 0 0 0 4 4 2 0 0 0 2 8 10 2 2 6 6 4 14
ENSBTAG00000051203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054445 98 85 98 76 89 117 51 56 36 97 66 108 45 42 31 77 90 117
ENSBTAG00000015711 623 728 704 773 655 560 513 383 536 860 668 530 524 476 463 649 658 670
ENSBTAG00000014912 8683 9146 8501 17432 16082 14378 17193 13219 13872 42735 37815 33537 16932 15214 17710 34458 40804 47689
ENSBTAG00000017834 2 2 2 24 6 6 4 2 12 106 86 64 14 12 8 50 54 48
ENSBTAG00000013764 0 0 0 2 2 0 4 0 0 0 6 0 0 0 0 0 0 1
ENSBTAG00000043823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000014059 31925 28614 28861 32550 27012 19883 35642 33331 30659 30093 14145 15108 27813 24547 30803 30229 32190 25453
ENSBTAG00000012349 155 112 103 149 159 134 173 180 167 141 165 157 188 135 115 268 320 335
ENSBTAG00000053471 5 2 6 1 6 4 0 8 1 4 4 4 11 2 6 6 9 12
ENSBTAG00000050748 4276 4076 3728 6080 5164 4302 2683 3588 2518 5309 2621 3350 4487 4138 5081 6354 6617 5592
ENSBTAG00000017352 17496 18330 15734 24172 22296 20373 12535 14994 10500 23389 16961 18756 19840 17746 20821 26862 29251 29024
ENSBTAG00000050925 5492 5837 4911 7266 7113 7577 3768 4418 2956 7401 8736 8108 5846 5020 6048 7652 8706 11974
ENSBTAG00000050130 7521 8764 7719 7151 8080 7640 9434 10560 7680 8955 11253 9258 12074 10492 12296 7803 9835 12325
ENSBTAG00000052913 0 2 1 3 2 0 2 0 0 2 2 0 0 2 0 2 2 2
ENSBTAG00000008132 1412 1381 1394 1260 1066 936 1554 1280 1199 1415 1096 1105 1048 1020 1155 1235 1434 1442
ENSBTAG00000018509 652 632 631 1008 870 824 1319 1096 1048 1793 1313 1212 1109 1115 1015 1529 1714 1947
ENSBTAG00000021333 2 1 2 2 0 3 14 8 4 6 10 20 3 0 8 2 19 20
ENSBTAG00000021200 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
ENSBTAG00000010177 4 0 0 0 0 0 0 4 0 0 2 4 0 0 2 0 3 6
ENSBTAG00000004641 12437 12074 11171 15704 14287 11507 11736 10719 10204 13969 10101 9943 8263 7118 8794 13052 14579 14453
ENSBTAG00000054185 77 77 76 75 104 67 67 92 77 79 76 48 56 40 54 60 80 84
ENSBTAG00000013074 16748 16144 15035 15962 15846 12847 15019 14772 12109 14926 11402 10721 17504 14734 17659 14830 16908 16085
ENSBTAG00000024633 10241 10425 9305 11802 11606 9836 13204 11939 11248 11483 8862 8512 8205 7459 8584 10660 11837 12401
ENSBTAG00000042752 2 2 0 0 5 0 5 6 0 2 0 4 2 2 9 2 6 0
ENSBTAG00000006255 6798 6151 5707 8189 6860 4690 2760 4379 2741 6727 4062 4270 6297 5554 6818 7929 7895 5444
ENSBTAG00000009111 985 976 871 1524 1728 1415 2003 1634 1650 2966 2736 2384 1124 953 1140 1233 1520 1948
ENSBTAG00000045895 10 14 8 27 20 10 17 19 20 39 30 15 6 11 8 26 40 33
ENSBTAG00000014645 90 110 124 348 294 267 191 147 152 341 280 294 83 131 125 374 417 498
ENSBTAG00000015945 196 207 162 189 111 161 182 190 166 184 234 207 165 183 264 152 216 314
ENSBTAG00000015946 10469 10516 9546 10805 10439 8634 13261 12405 10484 13229 10342 9394 13505 11549 13368 11957 13329 13694
ENSBTAG00000016618 6109 6221 5945 7951 7540 6360 8218 7306 6756 8894 7713 6888 6408 5572 6611 8913 9401 10380
ENSBTAG00000002361 2237 2352 2183 1731 1832 1769 3708 2973 2778 2068 2171 2013 2871 2335 2674 1762 2233 2793
ENSBTAG00000018774 20901 20673 19579 20956 22050 19243 33079 27208 23987 22431 25253 20509 22956 17894 20942 15714 19149 22857
ENSBTAG00000015197 1365 1380 1304 2759 2903 2472 2414 1919 2033 4983 4699 4235 1831 1712 1953 3412 4083 5069
ENSBTAG00000034632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000029815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000012673 937 840 880 1638 1564 1384 1727 1396 1419 2905 2715 2267 1204 1078 1280 2408 2643 3383
ENSBTAG00000048831 10 9 0 17 9 20 6 5 9 17 14 8 15 22 20 4 11 20
ENSBTAG00000004952 10006 9899 9336 12642 11777 10945 13026 11213 10387 13384 11344 9717 11043 10125 12065 13344 14803 17609
ENSBTAG00000004953 6202 5268 5249 7510 6582 5347 3335 4275 3090 6850 3929 4337 6080 5177 6203 8176 8498 6798
ENSBTAG00000007693 129 144 156 213 241 166 154 126 93 159 131 134 88 95 86 98 156 151
ENSBTAG00000008001 46343 46949 41962 59164 55787 51788 38806 41484 31948 54803 48800 44644 44332 37481 45149 47562 52759 54866
ENSBTAG00000003232 4642 4550 4276 2909 2712 2499 3806 3314 2662 3556 2869 2780 3410 2881 3448 3108 3570 3812
ENSBTAG00000005379 14159 14380 13725 14908 13536 11434 19188 17203 15013 13582 10906 9947 17616 14607 17159 15209 16418 17609
ENSBTAG00000008734 5849 5938 5703 8313 7594 6830 8104 6691 6377 8592 8933 7292 6950 5832 7018 8293 9207 10318
ENSBTAG00000001382 0 0 0 2 2 4 1 0 4 6 0 0 8 2 0 0 4 0
ENSBTAG00000012774 853 948 828 952 932 839 564 414 344 632 556 441 517 328 411 563 609 668
ENSBTAG00000050953 15 10 10 12 14 19 19 16 12 10 28 12 12 13 16 8 8 4
ENSBTAG00000008513 0 2 2 4 8 4 8 6 6 3 6 6 12 4 4 10 16 10
ENSBTAG00000017301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050299 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000020227 3176 3420 3007 3289 3281 3153 3024 3373 2347 3785 3782 3251 3655 3178 3608 3938 4518 4597
ENSBTAG00000001483 24323 24260 22755 26385 24587 20897 32012 28673 25908 23729 18654 18229 22780 19651 23475 25400 27714 29501
ENSBTAG00000010408 1829 1864 1783 1905 1930 1475 2205 1774 1766 2049 1949 1693 1563 1342 1589 1664 2155 2440
ENSBTAG00000010427 7191 7638 6996 6795 6431 5678 8179 7051 6491 5759 5369 4641 6625 5723 6582 5697 6596 7272
ENSBTAG00000010432 7571 7735 7392 6603 6552 5806 11716 10206 8911 7829 7903 6841 9920 8630 9835 6317 7523 8593
ENSBTAG00000013294 1680 1743 1607 1768 1714 1808 2111 1685 1526 1986 2034 1830 1695 1492 1756 1633 2015 2451
ENSBTAG00000038107 17951 18223 16904 18020 17272 15416 27577 22063 20453 19437 18426 16878 20021 16793 19821 16434 19254 23452
ENSBTAG00000006685 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000006692 0 2 0 4 0 2 0 2 0 0 2 0 0 2 0 0 2 0
ENSBTAG00000002757 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0
ENSBTAG00000007851 2 0 1 3 2 0 2 2 3 2 0 0 2 5 6 0 0 1
ENSBTAG00000019796 3 12 10 3 4 8 4 4 4 0 10 0 2 5 1 3 2 0
ENSBTAG00000019798 36 16 22 14 32 12 22 6 6 46 41 40 6 8 8 12 40 30
ENSBTAG00000019799 17 24 18 20 8 16 0 2 0 7 8 0 4 2 0 4 2 8
ENSBTAG00000018143 356 327 340 172 147 196 267 245 220 156 125 113 217 144 236 144 160 189
ENSBTAG00000020273 1870 1584 1617 1240 1255 913 1048 1660 845 1038 575 568 2361 2090 2442 1245 1263 840
ENSBTAG00000002126 4648 4691 4192 3511 2975 2584 3853 3766 3002 3048 2104 2054 3518 2773 3592 3327 3739 3356
ENSBTAG00000017714 7 8 4 0 4 2 0 2 1 0 0 3 4 0 14 9 11 2
ENSBTAG00000009876 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2
ENSBTAG00000054751 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
ENSBTAG00000053066 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0
ENSBTAG00000039196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000047621 0 0 0 0 2 0 0 0 0 2 5 2 0 0 0 0 0 4
ENSBTAG00000006984 37684 38733 35506 42033 37434 35147 18325 25408 17323 40264 34483 35158 31654 27704 32877 40457 41140 45643
ENSBTAG00000045783 31 43 33 29 36 34 84 48 66 55 58 55 77 33 56 33 44 76
ENSBTAG00000038496 2 0 4 0 4 0 0 2 0 8 6 2 2 4 0 3 10 16
ENSBTAG00000015340 2 0 0 0 2 0 2 0 0 0 0 2 0 0 0 0 0 0
ENSBTAG00000002590 4653 4568 4078 4435 4544 3684 7133 6177 5367 5986 5616 4721 6404 5174 6041 4649 5310 6079
ENSBTAG00000005304 3170 3165 3195 2178 2293 2262 6001 4617 3902 2243 2684 2236 5148 3881 4639 1805 2078 2681
ENSBTAG00000012808 3 6 16 8 10 8 5 2 12 18 12 0 0 2 17 6 12 0
ENSBTAG00000003697 10696 11121 10043 11609 11596 10296 8815 10525 7236 12038 9285 9347 14107 12113 14626 11967 12703 13476
ENSBTAG00000039995 2 0 0 0 4 0 0 0 0 0 0 0 4 0 4 8 0 0
ENSBTAG00000019818 781 709 771 1105 1100 895 1189 967 1011 1542 1146 1058 628 559 688 1312 1555 1300
ENSBTAG00000013538 3018 3053 2701 2987 3329 3078 4749 3579 3549 4430 4749 4139 3186 2961 3307 3485 4146 5256
ENSBTAG00000049359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000013535 3380 3455 3295 3151 2850 2563 3760 3398 3073 3052 2578 2360 3202 2671 3358 2497 2817 3102
ENSBTAG00000045105 0 0 0 0 0 0 14 0 0 0 0 0 0 0 4 0 0 0
ENSBTAG00000046494 8 15 16 7 11 18 13 9 7 12 16 13 18 10 4 14 13 19
ENSBTAG00000013531 4133 4702 3791 4292 4540 4388 2295 3161 1926 3128 3854 3651 5201 4120 4877 3843 4385 5708
ENSBTAG00000013527 23532 24657 22265 17743 19265 18073 34213 26446 25157 19525 22278 19238 23586 20134 23165 16478 20230 25545
ENSBTAG00000040409 0 10 0 10 9 0 0 0 0 6 0 3 1 0 6 6 12 13
ENSBTAG00000048790 1258 1197 1080 1370 1311 1020 1445 1480 1337 1266 724 728 1265 1119 1325 1295 1402 1215
ENSBTAG00000048747 2973 2535 2581 3130 2820 1987 3242 3185 2709 2437 1200 1367 2647 2453 2812 2969 3233 2360
ENSBTAG00000051723 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0
ENSBTAG00000048780 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
ENSBTAG00000054239 10596 9428 9260 11131 9396 7210 9728 10570 7883 9558 4618 4782 10827 9289 11760 10320 10807 8158
ENSBTAG00000044699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000023177 128 104 136 105 146 107 21 24 8 84 24 69 77 102 126 214 244 281
ENSBTAG00000010401 12701 12522 12087 14070 12873 10899 19657 17288 15272 15563 11863 11536 17680 15043 17738 15473 17262 18336
ENSBTAG00000016729 82 78 83 113 108 67 6 18 16 39 16 42 60 76 58 90 104 107
ENSBTAG00000049658 0 0 0 0 2 2 1 0 0 2 0 2 0 0 0 0 0 6
ENSBTAG00000015574 4 4 0 0 0 0 0 0 2 2 0 0 0 0 0 4 0 0
ENSBTAG00000051897 2824 3042 2771 2568 2404 2259 3917 3285 2692 2789 2740 2372 3182 2951 3413 2415 2726 2892
ENSBTAG00000051745 1556 1584 1351 1539 1612 1583 1049 1436 858 1828 2162 1736 1973 1690 1986 1860 2256 2536
ENSBTAG00000051085 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
ENSBTAG00000005933 2604 2617 2248 2514 2846 2530 3160 2648 2335 2825 3274 2666 2349 1983 2480 2274 2855 3747
ENSBTAG00000020953 14 9 2 24 10 3 9 6 4 4 10 13 6 11 12 19 20 21
ENSBTAG00000011823 18877 19233 18247 27923 25195 21364 23431 19404 19357 27506 21087 21099 17755 15319 18018 24469 27509 29462
ENSBTAG00000018984 125 118 116 182 144 153 101 111 88 115 71 97 62 60 53 105 138 104
ENSBTAG00000014862 267 312 268 285 401 255 211 251 187 303 324 266 418 341 450 389 440 407
ENSBTAG00000043874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000012765 28 24 57 49 52 26 33 26 54 55 75 79 35 53 22 60 40 58
ENSBTAG00000051214 24 38 26 32 24 32 54 78 34 37 18 27 80 51 58 44 40 78
ENSBTAG00000036516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000042532 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000003180 1753 1796 1880 1666 1651 1252 2355 2198 2028 2014 1176 1142 2011 1825 2348 1738 1910 2026
ENSBTAG00000003177 1420 1570 1377 985 1151 991 1475 1172 1036 948 1152 873 1622 1219 1552 872 1064 1269
ENSBTAG00000049485 12 7 1 8 2 0 3 2 3 0 3 2 2 2 3 2 0 1
ENSBTAG00000016703 5216 5177 4743 5641 5298 4531 3822 4845 3415 5197 4102 4104 5667 5037 5828 5114 5785 5793
ENSBTAG00000024539 5378 5329 4867 6222 5647 5201 5844 4681 4726 6288 5856 5459 4424 3683 4194 5952 7077 8189
ENSBTAG00000019859 0 2 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0
ENSBTAG00000004246 3155 2939 2822 3513 3000 2064 3134 2753 2660 2932 1353 1378 2220 1934 2368 2838 3155 2612
ENSBTAG00000052912 8 2 4 12 29 10 16 6 0 4 14 4 2 0 2 10 0 4
ENSBTAG00000015972 2753 3034 2733 2136 2187 2240 3220 2929 2570 2137 2557 2033 3151 2622 2979 1898 2253 2775
ENSBTAG00000049838 685 631 598 783 793 630 350 332 261 619 555 460 281 269 320 494 527 653
ENSBTAG00000029924 4 5 2 7 10 7 2 1 1 7 3 4 2 3 2 4 8 5
ENSBTAG00000037072 0 0 0 2 0 0 0 0 1 4 0 0 4 1 0 2 2 2
ENSBTAG00000013812 4742 4460 4171 5170 4511 3817 2149 3186 1954 4255 2609 2776 4008 3522 4490 4681 4627 4239
ENSBTAG00000013620 6221 6749 5861 5900 6027 6123 3891 4768 3217 5109 5468 5405 6864 5759 6557 5202 6212 7148
ENSBTAG00000012605 123 125 110 164 138 123 205 151 142 216 175 132 149 152 177 157 209 194
ENSBTAG00000034323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000009515 0 0 0 0 0 0 2 0 4 0 0 0 0 0 0 0 2 0
ENSBTAG00000034366 9 5 2 4 17 12 12 6 2 26 20 23 20 26 34 46 32 66
ENSBTAG00000052428 0 0 0 6 0 0 2 0 0 2 0 0 0 0 4 0 0 0
ENSBTAG00000013411 121578 128418 116000 105176 116260 104752 237792 181457 166918 103371 116211 101165 151723 128246 148777 78884 99727 128311
ENSBTAG00000013849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000021672 0 0 0 0 0 0 0 0 0 2 0 0 6 2 2 0 0 4
ENSBTAG00000048443 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSBTAG00000042245 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 1
ENSBTAG00000037494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000018272 11879 11088 11089 13099 10949 8852 10664 10125 9740 12494 7619 8762 8913 7450 9147 13979 15749 14106
ENSBTAG00000013064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051700 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
ENSBTAG00000036945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000008420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000028022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000045713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000006186 8549 8874 7766 10224 9594 8968 5668 7159 4726 9161 7491 7255 8173 7383 8831 9218 9881 10918
ENSBTAG00000006188 0 0 0 6 13 0 0 1 0 2 0 0 0 2 0 8 0 2
ENSBTAG00000054770 0 0 0 0 0 0 0 0 3 0 0 4 0 2 0 0 0 0
ENSBTAG00000001401 0 0 0 0 0 6 2 4 2 0 0 0 0 0 0 0 2 0
ENSBTAG00000053468 0 6 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049475 2 4 0 0 1 2 0 0 0 0 0 0 0 4 0 0 0 0
ENSBTAG00000049941 18 17 15 29 19 28 10 8 8 7 3 12 10 9 4 14 19 17
ENSBTAG00000050082 4 7 3 10 14 16 0 2 0 22 44 17 0 0 0 29 43 28
ENSBTAG00000010392 65 86 88 82 60 73 56 61 45 73 54 70 73 46 112 57 88 56
ENSBTAG00000051448 11056 11359 10668 14216 14857 13333 18119 13227 13608 16999 19473 17121 11874 10326 11257 13769 16044 21790
ENSBTAG00000054762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
ENSBTAG00000050133 3 2 6 4 2 3 8 5 3 8 3 2 10 10 0 1 4 2
ENSBTAG00000051711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000006609 2987 3052 2866 3220 3113 2640 3133 2923 2581 3003 2904 2532 2213 2074 2403 2713 2831 3286
ENSBTAG00000020518 11061 12232 10773 11083 11817 11486 12923 12368 9919 12080 14662 12175 13549 11567 13559 9546 11271 14783
ENSBTAG00000003313 0 2 0 14 8 0 4 2 4 13 12 6 2 4 0 14 6 12
ENSBTAG00000048839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000046177 14 10 19 58 30 42 22 17 12 19 15 15 20 9 2 29 45 42
ENSBTAG00000051176 168 178 188 296 187 168 140 170 160 305 163 174 236 201 212 345 386 331
ENSBTAG00000001574 1569 1615 1448 2069 2144 1919 1465 1728 1106 2587 2044 2030 1693 1635 2016 2236 2500 2473
ENSBTAG00000046350 85 75 60 207 185 148 303 282 247 374 262 264 246 241 248 343 332 446
ENSBTAG00000014602 2424 2205 2005 2354 2104 1669 937 1599 955 1436 992 1056 2281 1964 2390 2280 2208 1971
ENSBTAG00000019931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000019927 8321 8800 7821 10227 10579 9727 13594 10558 9774 12111 14000 11647 9921 8807 9903 10719 12920 17080
ENSBTAG00000009727 21659 22513 20919 22347 22448 20237 27008 22274 20852 24546 25728 21278 21403 18601 21703 20733 24493 30002
ENSBTAG00000009726 6515 7079 6334 6326 6114 5665 8339 6828 6642 7379 6879 6529 6222 5419 6336 6389 7649 8634
ENSBTAG00000052073 0 0 2 0 7 0 0 0 0 2 0 4 2 0 0 0 2 1
ENSBTAG00000013560 1606 1575 1549 1415 1455 1173 2038 1761 1512 1356 1130 1140 1814 1606 2037 1276 1436 1509
ENSBTAG00000016189 0 2 2 4 2 0 0 0 2 18 8 3 2 6 0 10 6 2
ENSBTAG00000006175 19216 19626 17715 27803 26249 22717 30024 25161 23595 27891 22799 22046 19233 16778 20076 23965 27424 30068
ENSBTAG00000009838 2345 2344 2012 1776 1830 1794 1087 1946 800 1574 1712 1557 2820 2280 2688 1711 1836 2119
ENSBTAG00000051303 2 0 0 2 2 2 1 0 0 1 2 0 0 4 2 2 3 0
ENSBTAG00000047648 54 53 37 187 134 115 61 39 96 159 166 153 65 55 38 158 227 245
ENSBTAG00000005359 25044 24459 21948 19345 17147 15959 14957 18685 12431 9981 8310 8450 20915 17251 20086 11917 12680 13274
ENSBTAG00000049657 206 189 178 194 191 100 192 259 181 164 40 101 320 218 285 258 258 162
ENSBTAG00000045417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054938 1231 1364 1419 1439 1434 1613 1656 1495 1457 1718 2025 1752 1559 1432 1525 1566 1685 2368
ENSBTAG00000049406 2 2 0 6 2 2 2 0 0 0 1 2 4 0 0 0 0 0
ENSBTAG00000011772 3804 3442 3260 4370 4505 3172 3829 3914 3552 3761 2300 2593 3410 2879 3200 4003 4687 4001
ENSBTAG00000011217 6472 6441 5901 5763 5698 5199 10973 8503 7725 7162 6739 5877 7840 6624 7651 5511 6693 7768
ENSBTAG00000049238 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 4 2 0
ENSBTAG00000011214 1525 1702 1551 2019 2083 2020 2199 1856 1723 2147 2645 2221 1399 1278 1516 2043 2096 2905
ENSBTAG00000015384 2166 2195 2247 3103 3088 2488 3260 2787 2682 3572 2678 2640 2350 2001 2514 3336 3773 3980
ENSBTAG00000015534 1538 1541 1581 2079 1941 1968 1164 1444 1108 2025 1904 1766 1533 1230 1463 1820 1913 2262
ENSBTAG00000008350 6044 6147 5514 4687 5025 4104 6441 5225 4940 5556 4970 4522 4829 3926 4863 3830 4894 5487
ENSBTAG00000016735 1714 1887 1669 2198 2134 1994 2432 2099 1899 2506 2278 1907 1762 1578 1749 2057 2085 2776
ENSBTAG00000016734 55 26 30 20 28 15 29 33 32 22 22 19 26 26 30 24 42 37
ENSBTAG00000004414 4 0 0 0 2 2 2 0 0 0 0 0 2 0 0 0 0 4
ENSBTAG00000053392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000006898 33724 35539 30995 28994 27936 25042 29384 35052 22923 25918 20551 19002 42020 35544 42343 22227 25677 27312
ENSBTAG00000016733 9620 9322 8890 8040 7476 6505 13531 12575 10090 8111 6460 5754 12618 10739 12822 7231 8165 8489
ENSBTAG00000016728 3200 3017 2963 4240 3803 3434 3833 3125 2993 3894 3604 3568 2850 2452 2850 3921 4548 5292
ENSBTAG00000006519 64 79 40 108 111 69 42 57 52 51 48 71 39 54 27 82 76 77
ENSBTAG00000004064 1819 1917 1879 2157 2304 2141 3157 2472 2382 3104 3626 2864 2487 1900 2165 2165 2503 3100
ENSBTAG00000033994 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 2
ENSBTAG00000004790 3026 3290 2743 3716 3681 3354 4788 3656 3286 3786 4330 3709 3301 3020 3364 3353 4239 5437
