L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
TFPI	SDC4	R-HSA-1793185	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	3.40355481128775e-25	4.95183856857944e-25	2.08519657837123	1.94023967751356	2.10226330814437e-14	1	4	9	0.00762520349163987	1	0	0.9438985789569	-5.12398624407811
TFPI	SDC4	R-HSA-1971475	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	3.40355481128775e-25	4.95183856857944e-25	2.08519657837123	1.94023967751356	2.10226330814437e-14	1	4	9	0.00762520349163987	1	0	0.9438985789569	-5.12398624407811
TFPI	SDC4	R-HSA-3560782	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	3.40355481128775e-25	4.95183856857944e-25	2.08519657837123	1.94023967751356	2.10226330814437e-14	1	4	9	0.00762520349163987	1	0	0.9438985789569	-5.12398624407811
TFPI	SDC4	R-HSA-3560783	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	3.40355481128775e-25	4.95183856857944e-25	2.08519657837123	1.94023967751356	2.10226330814437e-14	1	4	9	0.00762520349163987	1	0	0.9438985789569	-5.12398624407811
DLL4	NOTCH2	R-HSA-1980145	REACTOME_SIGNALING_BY_NOTCH2	4.49828321509763e-25	6.51899637812977e-25	6.82995919515735	1.04913405720666	8.29832105332226e-10	1	8	16	0.00716195738313502	1	0	4.61702123734037	4.35495678181962
HBEGF	PRLR	R-HSA-982772	REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	4.64313691838481e-25	6.7027385086411e-25	1.63889925684392	4.71977227401161	9.19839444544142e-13	1	7	13	0.00607027110068125	1	0	-4.84061358034656	3.28462269667134
VEGFA	ITGB3	R-HSA-2129379	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	4.99835676817196e-25	7.1875595387279e-25	3.6837616787788	2.72801637285062	1.94099898002615e-17	1	3	7	0.0166010696253039	1	0	-4.21385204777785	-2.04787707444515
PKM	CD44	R-HSA-1630316	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	5.69017243046353e-25	8.08832939349414e-25	1.73778433880539	1.78130588734179	3.43628934855882e-13	1	2	4	7.45303788583888e-05	1	0	-6.3477511094949	7.36725994861295
PKM	CD44	R-HSA-2142845	REACTOME_HYALURONAN_METABOLISM	5.69017243046353e-25	8.08832939349414e-25	1.73778433880539	1.78130588734179	3.43628934855882e-13	1	2	4	7.45303788583888e-05	1	0	-6.3477511094949	7.36725994861295
PKM	CD44	R-HSA-2160916	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	5.69017243046353e-25	8.08832939349414e-25	1.73778433880539	1.78130588734179	3.43628934855882e-13	1	2	4	7.45303788583888e-05	1	0	-6.3477511094949	7.36725994861295
MMP9	CD44	R-HSA-71387	REACTOME_METABOLISM_OF_CARBOHYDRATES	5.89132085385699e-25	8.34229021672116e-25	2.52722843591467	1.78130588734179	5.27597875966327e-11	1	6	12	0.00392471073355607	1	0	-5.16821429555458	7.36725994861295
UBB	NOTCH2	R-HSA-1980145	REACTOME_SIGNALING_BY_NOTCH2	1.04523232388373e-24	1.47445320213257e-24	1.25436344638326	1.04913405720666	1.92821860788707e-09	1	8	16	0.00716195738313502	1	0	2.73726337689829	4.35495678181962
MFGE8	ITGB3	R-HSA-3000178	REACTOME_ECM_PROTEOGLYCANS	1.38221030628378e-24	1.94242433193668e-24	1.50212417212934	2.72801637285062	3.43743995406096e-14	1	5	10	0.00762520349163987	1	0	4.13030301534002	-2.04787707444515
L1CAM	ITGB3	R-HSA-3000178	REACTOME_ECM_PROTEOGLYCANS	1.6947476033422e-24	2.37264664467908e-24	3.51395781107499	2.72801637285062	4.2146937389291e-14	1	5	10	0.00762520349163987	1	0	6.71746501660161	-2.04787707444515
KITLG	EPOR	R-HSA-9027283	REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5	2.48922133578925e-24	3.47180870517974e-24	2.42155623377324	2.35425412721702	1.36099825917586e-16	1	2	5	0.00778910673553461	1	0	-1.31058958281036	4.09164585800337
PKM	CD44	R-HSA-216083	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	2.51366826881303e-24	3.49277501022335e-24	1.73778433880539	1.78130588734179	3.43628934855882e-13	1	3	7	0.00322751024725407	1	0	-6.3477511094949	7.36725994861295
UBB	MET	R-HSA-8875360	REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL	2.6670887503578e-24	3.69212659098038e-24	1.25436344638326	4.62369974846646	1.06319728549616e-17	1	4	9	0.0385913310375392	1	0	2.73726337689829	-3.16615521799824
MFGE8	ITGB3	R-HSA-1566948	REACTOME_ELASTIC_FIBRE_FORMATION	6.96541555040462e-24	9.60657683717515e-24	1.50212417212934	2.72801637285062	3.43743995406096e-14	1	4	8	0.00516211880503949	1	0	4.13030301534002	-2.04787707444515
TGM2	SDC4	R-HSA-2187338	REACTOME_VISUAL_PHOTOTRANSDUCTION	8.28105976787219e-24	1.13368013796331e-23	1.16220810957303	1.94023967751356	2.16193519630347e-11	1	4	8	0.00147004437493574	1	0	8.44890756904951	-5.12398624407811
TGM2	SDC4	R-HSA-6806667	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	8.28105976787219e-24	1.13368013796331e-23	1.16220810957303	1.94023967751356	2.16193519630347e-11	1	4	8	0.00147004437493574	1	0	8.44890756904951	-5.12398624407811
L1CAM	ITGB3	R-HSA-1566948	REACTOME_ELASTIC_FIBRE_FORMATION	8.5403945091892e-24	1.16488469224603e-23	3.51395781107499	2.72801637285062	4.2146937389291e-14	1	4	8	0.00516211880503949	1	0	6.71746501660161	-2.04787707444515
MFGE8	ITGB3	R-HSA-445144	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	1.50504111629968e-23	2.04531228625341e-23	1.50212417212934	2.72801637285062	3.43743995406096e-14	1	6	12	0.0179410175873661	1	0	4.13030301534002	-2.04787707444515
HBEGF	PRLR	R-HSA-1170546	REACTOME_PROLACTIN_RECEPTOR_SIGNALING	1.69118362073557e-23	2.28988731128794e-23	1.63889925684392	4.71977227401161	9.19839444544142e-13	1	4	9	0.00778910673553461	1	0	-4.84061358034656	3.28462269667134
L1CAM	ITGB3	R-HSA-445144	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	1.84535219653953e-23	2.48954787242242e-23	3.51395781107499	2.72801637285062	4.2146937389291e-14	1	6	12	0.0179410175873661	1	0	6.71746501660161	-2.04787707444515
